2026-02-26 11:45:22 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-26_06-15-22)
2026-02-26 11:53:56 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 11:53:56 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 23466
2026-02-26 11:53:56 | app.worker | INFO | [7a044ad3-d9b0-41c5-9932-9e265cdf065a] Successfully extracted invoice 23466
2026-02-26 11:53:56 | app.worker | INFO | [7a044ad3-d9b0-41c5-9932-9e265cdf065a] All validations passed
2026-02-26 11:53:56 | app.services.callback_service | INFO | Sending callback for job 7a044ad3-d9b0-41c5-9932-9e265cdf065a to http://localhost:5247/api/callback
2026-02-26 11:53:57 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-26 11:53:57 | app.services.callback_service | INFO | Callback accepted for job 7a044ad3-d9b0-41c5-9932-9e265cdf065a
2026-02-26 11:53:57 | app.worker | INFO | [7a044ad3-d9b0-41c5-9932-9e265cdf065a]  Job completed successfully
2026-02-26 11:54:02 | app.database.job_claimer | INFO | Claimed job 7c430573-5c29-4e70-ae0e-d14af9d0e3e3
2026-02-26 11:54:02 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] Claimed job (attempt 1/4)
2026-02-26 11:54:02 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] Downloading file 13ryHcWFtRVyJq93l1fQe9998mK6MTGPt
2026-02-26 11:54:02 | app.services.drive_service | INFO | Downloading file 13ryHcWFtRVyJq93l1fQe9998mK6MTGPt (Attempt 1/3)
2026-02-26 11:54:03 | app.services.drive_service | INFO | Downloaded 15399 bytes successfully
2026-02-26 11:54:03 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] MIME: detected=application/pdf, expected=application/pdf
2026-02-26 11:54:03 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] Extracting text using pdf pipeline
2026-02-26 11:54:03 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] Extracted 424 characters
2026-02-26 11:54:03 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] Sending to Groq LLM
2026-02-26 11:54:03 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 424 characters
2026-02-26 11:54:04 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 11:54:04 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 49660
2026-02-26 11:54:04 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] Successfully extracted invoice 49660
2026-02-26 11:54:04 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3] All validations passed
2026-02-26 11:54:04 | app.services.callback_service | INFO | Sending callback for job 7c430573-5c29-4e70-ae0e-d14af9d0e3e3 to http://localhost:5247/api/callback
2026-02-26 11:54:04 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-26 11:54:04 | app.services.callback_service | INFO | Callback accepted for job 7c430573-5c29-4e70-ae0e-d14af9d0e3e3
2026-02-26 11:54:04 | app.worker | INFO | [7c430573-5c29-4e70-ae0e-d14af9d0e3e3]  Job completed successfully
2026-02-26 11:54:09 | app.database.job_claimer | INFO | Claimed job b6bc7b1c-44e6-4457-9c58-26d071447569
2026-02-26 11:54:09 | app.worker | INFO | [b6bc7b1c-44e6-4457-9c58-26d071447569] Claimed job (attempt 1/4)
2026-02-26 11:54:09 | app.worker | INFO | [b6bc7b1c-44e6-4457-9c58-26d071447569] Downloading file 1fwrkcJvpnrmlAwmQQdNCPkBXA_Cdy1EN
2026-02-26 11:54:09 | app.services.drive_service | INFO | Downloading file 1fwrkcJvpnrmlAwmQQdNCPkBXA_Cdy1EN (Attempt 1/3)
2026-02-26 11:54:11 | app.services.drive_service | INFO | Downloaded 15315 bytes successfully
2026-02-26 11:54:11 | app.worker | INFO | [b6bc7b1c-44e6-4457-9c58-26d071447569] MIME: detected=application/pdf, expected=application/pdf
2026-02-26 11:54:11 | app.worker | INFO | [b6bc7b1c-44e6-4457-9c58-26d071447569] Extracting text using pdf pipeline
2026-02-26 11:54:11 | app.worker | INFO | [b6bc7b1c-44e6-4457-9c58-26d071447569] Extracted 412 characters
2026-02-26 11:54:11 | app.worker | INFO | [b6bc7b1c-44e6-4457-9c58-26d071447569] Sending to Groq LLM
2026-02-26 11:54:11 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 412 characters
2026-02-26 11:54:11 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 11:54:12 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 9480
