2026-02-27 13:45:56 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-27_08-15-56)
2026-02-27 13:45:56 | app.worker | INFO | Initializing worker services...
2026-02-27 13:45:56 | app.database.job_claimer | INFO | Database connection established
2026-02-27 13:45:56 | app.worker | INFO | ✓ Database connected
2026-02-27 13:45:56 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-27 13:45:56 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-27 13:45:56 | app.worker | INFO | ✓ Google Drive connected
2026-02-27 13:45:57 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-27 13:45:57 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-27 13:45:57 | app.worker | INFO | ✓ Callback service initialized
2026-02-27 13:45:57 | app.worker | INFO | Worker initialization complete
2026-02-27 13:45:57 | app.main | INFO | FastAPI app started with background worker
2026-02-27 13:45:57 | app.worker | INFO | Worker worker-1 starting...
2026-02-27 13:45:57 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-27 13:51:53 | app.database.job_claimer | INFO | Claimed job 783701e6-7b6f-4bff-9d4b-00806eae7fc2
2026-02-27 13:51:53 | app.worker | INFO | [783701e6-7b6f-4bff-9d4b-00806eae7fc2] Claimed job (attempt 1/4)
2026-02-27 13:51:53 | app.worker | INFO | [783701e6-7b6f-4bff-9d4b-00806eae7fc2] Downloading file 16u8Lwk36V69tzSANsJjWvCMTq6ovl2P3
2026-02-27 13:51:53 | app.services.drive_service | INFO | Downloading file 16u8Lwk36V69tzSANsJjWvCMTq6ovl2P3 (Attempt 1/3)
2026-02-27 13:51:56 | app.services.drive_service | INFO | Downloaded 15396 bytes successfully
2026-02-27 13:51:56 | app.worker | INFO | [783701e6-7b6f-4bff-9d4b-00806eae7fc2] MIME: detected=application/pdf, expected=application/pdf
2026-02-27 13:51:56 | app.worker | INFO | [783701e6-7b6f-4bff-9d4b-00806eae7fc2] Extracting text using pdf pipeline
2026-02-27 13:51:56 | app.worker | INFO | [783701e6-7b6f-4bff-9d4b-00806eae7fc2] Extracted 443 characters
2026-02-27 13:51:56 | app.worker | INFO | [783701e6-7b6f-4bff-9d4b-00806eae7fc2] Sending to Groq LLM
2026-02-27 13:51:56 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 443 characters
2026-02-27 13:51:57 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-27 13:51:57 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 18660
2026-02-27 13:51:57 | app.worker | INFO | [783701e6-7b6f-4bff-9d4b-00806eae7fc2] Successfully extracted invoice 18660
