2026-03-03 01:56:49 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-03-02_20-26-49)
2026-03-03 01:58:29 | app.worker | INFO | [eff7716f-6eff-486b-a2e6-bc67ef42b958] Sending to Groq LLM
2026-03-03 01:58:29 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 422 characters
2026-03-03 01:58:31 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 01:58:31 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 15218
2026-03-03 01:58:31 | app.worker | INFO | [eff7716f-6eff-486b-a2e6-bc67ef42b958] Successfully extracted invoice 15218
2026-03-03 01:58:31 | app.worker | INFO | [eff7716f-6eff-486b-a2e6-bc67ef42b958] All validations passed
2026-03-03 01:58:31 | app.services.callback_service | INFO | Sending callback for job eff7716f-6eff-486b-a2e6-bc67ef42b958 to http://localhost:5247/api/callback
2026-03-03 01:58:31 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 01:58:31 | app.services.callback_service | INFO | Callback accepted for job eff7716f-6eff-486b-a2e6-bc67ef42b958
2026-03-03 01:58:31 | app.worker | INFO | [eff7716f-6eff-486b-a2e6-bc67ef42b958]  Job completed successfully
2026-03-03 01:58:36 | app.database.job_claimer | INFO | Claimed job ee55df16-d4ea-4070-9df1-9cf8228fa676
2026-03-03 01:58:36 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] Claimed job (attempt 1/4)
2026-03-03 01:58:36 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] Downloading file 1wcOTN321Ykm-7cXQEc0zyv-AUqN7_Gx6
2026-03-03 01:58:36 | app.services.drive_service | INFO | Downloading file 1wcOTN321Ykm-7cXQEc0zyv-AUqN7_Gx6 (Attempt 1/3)
2026-03-03 01:58:37 | app.services.drive_service | INFO | Downloaded 15399 bytes successfully
2026-03-03 01:58:37 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 01:58:37 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] Extracting text using pdf pipeline
2026-03-03 01:58:37 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] Extracted 424 characters
2026-03-03 01:58:37 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] Sending to Groq LLM
2026-03-03 01:58:37 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 424 characters
2026-03-03 01:58:38 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 01:58:38 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 49660
2026-03-03 01:58:38 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] Successfully extracted invoice 49660
2026-03-03 01:58:38 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676] All validations passed
2026-03-03 01:58:38 | app.services.callback_service | INFO | Sending callback for job ee55df16-d4ea-4070-9df1-9cf8228fa676 to http://localhost:5247/api/callback
2026-03-03 01:58:38 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 01:58:38 | app.services.callback_service | INFO | Callback accepted for job ee55df16-d4ea-4070-9df1-9cf8228fa676
2026-03-03 01:58:38 | app.worker | INFO | [ee55df16-d4ea-4070-9df1-9cf8228fa676]  Job completed successfully
2026-03-03 01:58:44 | app.database.job_claimer | INFO | Claimed job b4bd4994-97e3-45b8-85d5-18436987c8f0
2026-03-03 01:58:44 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] Claimed job (attempt 1/4)
2026-03-03 01:58:44 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] Downloading file 1QJRfkWj5AWv6oDTQMdMtdP2JVqv65Yag
2026-03-03 01:58:44 | app.services.drive_service | INFO | Downloading file 1QJRfkWj5AWv6oDTQMdMtdP2JVqv65Yag (Attempt 1/3)
2026-03-03 01:58:45 | app.services.drive_service | INFO | Downloaded 15315 bytes successfully
2026-03-03 01:58:45 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 01:58:45 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] Extracting text using pdf pipeline
2026-03-03 01:58:45 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] Extracted 412 characters
2026-03-03 01:58:45 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] Sending to Groq LLM
2026-03-03 01:58:45 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 412 characters
2026-03-03 01:58:47 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 01:58:47 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 9480
2026-03-03 01:58:47 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] Successfully extracted invoice 9480
2026-03-03 01:58:47 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0] All validations passed
2026-03-03 01:58:47 | app.services.callback_service | INFO | Sending callback for job b4bd4994-97e3-45b8-85d5-18436987c8f0 to http://localhost:5247/api/callback
2026-03-03 01:58:47 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 01:58:47 | app.services.callback_service | INFO | Callback accepted for job b4bd4994-97e3-45b8-85d5-18436987c8f0
2026-03-03 01:58:47 | app.worker | INFO | [b4bd4994-97e3-45b8-85d5-18436987c8f0]  Job completed successfully
2026-03-03 02:00:12 | app.database.job_claimer | INFO | Claimed job 9310b183-9915-4c00-a56d-858f3dde7353
2026-03-03 02:00:12 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] Claimed job (attempt 1/4)
2026-03-03 02:00:12 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] Downloading file 1m2FF1tqLs6pIdJvPHJiQA5Yz6n_ZReM5
2026-03-03 02:00:12 | app.services.drive_service | INFO | Downloading file 1m2FF1tqLs6pIdJvPHJiQA5Yz6n_ZReM5 (Attempt 1/3)
2026-03-03 02:00:13 | app.services.drive_service | INFO | Downloaded 15433 bytes successfully
2026-03-03 02:00:13 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:00:13 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] Extracting text using pdf pipeline
2026-03-03 02:00:13 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] Extracted 399 characters
2026-03-03 02:00:13 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] Sending to Groq LLM
2026-03-03 02:00:13 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 399 characters
2026-03-03 02:00:16 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:00:16 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 31903
2026-03-03 02:00:16 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] Successfully extracted invoice 31903
2026-03-03 02:00:16 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353] All validations passed
2026-03-03 02:00:16 | app.services.callback_service | INFO | Sending callback for job 9310b183-9915-4c00-a56d-858f3dde7353 to http://localhost:5247/api/callback
2026-03-03 02:00:16 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:00:16 | app.services.callback_service | INFO | Callback accepted for job 9310b183-9915-4c00-a56d-858f3dde7353
2026-03-03 02:00:16 | app.worker | INFO | [9310b183-9915-4c00-a56d-858f3dde7353]  Job completed successfully
2026-03-03 02:00:21 | app.database.job_claimer | INFO | Claimed job 2978480e-7c33-49dd-b403-38de93092c3e
2026-03-03 02:00:21 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] Claimed job (attempt 1/4)
2026-03-03 02:00:21 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] Downloading file 1ELn-wL_N47WYgfOoCy_BDLCiWgscJRV2
2026-03-03 02:00:21 | app.services.drive_service | INFO | Downloading file 1ELn-wL_N47WYgfOoCy_BDLCiWgscJRV2 (Attempt 1/3)
2026-03-03 02:00:23 | app.services.drive_service | INFO | Downloaded 15332 bytes successfully
2026-03-03 02:00:23 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:00:23 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] Extracting text using pdf pipeline
2026-03-03 02:00:23 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] Extracted 417 characters
2026-03-03 02:00:23 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] Sending to Groq LLM
2026-03-03 02:00:23 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 417 characters
2026-03-03 02:00:25 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:00:25 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 31901
2026-03-03 02:00:25 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] Successfully extracted invoice 31901
2026-03-03 02:00:25 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e] All validations passed
2026-03-03 02:00:25 | app.services.callback_service | INFO | Sending callback for job 2978480e-7c33-49dd-b403-38de93092c3e to http://localhost:5247/api/callback
2026-03-03 02:00:25 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:00:25 | app.services.callback_service | INFO | Callback accepted for job 2978480e-7c33-49dd-b403-38de93092c3e
2026-03-03 02:00:25 | app.worker | INFO | [2978480e-7c33-49dd-b403-38de93092c3e]  Job completed successfully
2026-03-03 02:00:30 | app.database.job_claimer | INFO | Claimed job 7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40
2026-03-03 02:00:30 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] Claimed job (attempt 1/4)
2026-03-03 02:00:30 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] Downloading file 1wMSA1t3Y9MEcwpqfznLEYbavHkYr692d
2026-03-03 02:00:30 | app.services.drive_service | INFO | Downloading file 1wMSA1t3Y9MEcwpqfznLEYbavHkYr692d (Attempt 1/3)
2026-03-03 02:00:31 | app.services.drive_service | INFO | Downloaded 15497 bytes successfully
2026-03-03 02:00:31 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:00:31 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] Extracting text using pdf pipeline
2026-03-03 02:00:31 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] Extracted 424 characters
2026-03-03 02:00:31 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] Sending to Groq LLM
2026-03-03 02:00:31 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 424 characters
2026-03-03 02:00:33 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:00:33 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 31902
2026-03-03 02:00:33 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] Successfully extracted invoice 31902
2026-03-03 02:00:33 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40] All validations passed
2026-03-03 02:00:33 | app.services.callback_service | INFO | Sending callback for job 7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40 to http://localhost:5247/api/callback
2026-03-03 02:00:33 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:00:33 | app.services.callback_service | INFO | Callback accepted for job 7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40
2026-03-03 02:00:33 | app.worker | INFO | [7c00ba3c-7d78-4332-a9b3-5b0ed30f4b40]  Job completed successfully
2026-03-03 02:00:38 | app.database.job_claimer | INFO | Claimed job 75e2f012-e107-4fa0-b46d-c472b17bcdaf
2026-03-03 02:00:38 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] Claimed job (attempt 1/4)
2026-03-03 02:00:38 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] Downloading file 1IAKySGGcCkF5Rt_PCUWG4gKBvY2LqF8E
2026-03-03 02:00:38 | app.services.drive_service | INFO | Downloading file 1IAKySGGcCkF5Rt_PCUWG4gKBvY2LqF8E (Attempt 1/3)
2026-03-03 02:00:40 | app.services.drive_service | INFO | Downloaded 15305 bytes successfully
2026-03-03 02:00:40 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:00:40 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] Extracting text using pdf pipeline
2026-03-03 02:00:40 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] Extracted 447 characters
2026-03-03 02:00:40 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] Sending to Groq LLM
2026-03-03 02:00:40 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 447 characters
2026-03-03 02:00:43 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:00:43 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 31900
2026-03-03 02:00:43 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] Successfully extracted invoice 31900
2026-03-03 02:00:43 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf] All validations passed
2026-03-03 02:00:43 | app.services.callback_service | INFO | Sending callback for job 75e2f012-e107-4fa0-b46d-c472b17bcdaf to http://localhost:5247/api/callback
2026-03-03 02:00:43 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:00:43 | app.services.callback_service | INFO | Callback accepted for job 75e2f012-e107-4fa0-b46d-c472b17bcdaf
2026-03-03 02:00:43 | app.worker | INFO | [75e2f012-e107-4fa0-b46d-c472b17bcdaf]  Job completed successfully
2026-03-03 02:11:44 | app.main | INFO | FastAPI app stopped
