2026-02-25 23:29:04 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-25_17-59-04)
2026-02-25 23:29:04 | app.worker | INFO | Initializing worker services...
2026-02-25 23:29:04 | app.database.job_claimer | INFO | Database connection established
2026-02-25 23:29:04 | app.worker | INFO | ✓ Database connected
2026-02-25 23:29:04 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-25 23:29:04 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-25 23:29:04 | app.worker | INFO | ✓ Google Drive connected
2026-02-25 23:29:05 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-25 23:29:05 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-25 23:29:05 | app.worker | INFO | ✓ Callback service initialized
2026-02-25 23:29:05 | app.worker | INFO | Worker initialization complete
2026-02-25 23:29:05 | app.main | INFO | FastAPI app started with background worker
2026-02-25 23:29:05 | app.worker | INFO | Worker worker-1 starting...
2026-02-25 23:29:05 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-25 23:30:55 | app.database.job_claimer | INFO | Claimed job d577f356-4a87-43df-9854-37c521739a40
2026-02-25 23:30:55 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] Claimed job (attempt 1/4)
2026-02-25 23:30:55 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] Downloading file 1WQsnhdV_zWxRiaDbWEPTtxh-OxHjI75P
2026-02-25 23:30:55 | app.services.drive_service | INFO | Downloading file 1WQsnhdV_zWxRiaDbWEPTtxh-OxHjI75P (Attempt 1/3)
2026-02-25 23:30:59 | app.services.drive_service | INFO | Downloaded 14466 bytes successfully
2026-02-25 23:30:59 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 23:30:59 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] Extracting text using pdf pipeline
2026-02-25 23:30:59 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] Extracted 384 characters
2026-02-25 23:30:59 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] Sending to Groq LLM
2026-02-25 23:30:59 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 384 characters
2026-02-25 23:31:02 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 23:31:02 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 17042
2026-02-25 23:31:02 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] Successfully extracted invoice 17042
2026-02-25 23:31:02 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40] All validations passed
2026-02-25 23:31:02 | app.services.callback_service | INFO | Sending callback for job d577f356-4a87-43df-9854-37c521739a40 to http://localhost:5247/api/callback
2026-02-25 23:31:03 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-25 23:31:03 | app.services.callback_service | INFO | Callback accepted for job d577f356-4a87-43df-9854-37c521739a40
2026-02-25 23:31:03 | app.worker | INFO | [d577f356-4a87-43df-9854-37c521739a40]  Job completed successfully
2026-02-25 23:32:08 | app.database.job_claimer | INFO | Claimed job 1569baa9-32dc-4695-a8db-5867b07a6556
2026-02-25 23:32:08 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] Claimed job (attempt 1/4)
2026-02-25 23:32:08 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] Downloading file 1chfzRiARvOvm095k_4vjgQTgVbiRKaXi
2026-02-25 23:32:08 | app.services.drive_service | INFO | Downloading file 1chfzRiARvOvm095k_4vjgQTgVbiRKaXi (Attempt 1/3)
2026-02-25 23:32:09 | app.services.drive_service | INFO | Downloaded 14732 bytes successfully
2026-02-25 23:32:09 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 23:32:09 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] Extracting text using pdf pipeline
2026-02-25 23:32:09 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] Extracted 395 characters
2026-02-25 23:32:09 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] Sending to Groq LLM
2026-02-25 23:32:09 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 395 characters
2026-02-25 23:32:11 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 23:32:11 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 22489
2026-02-25 23:32:11 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] Successfully extracted invoice 22489
2026-02-25 23:32:11 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556] All validations passed
2026-02-25 23:32:11 | app.services.callback_service | INFO | Sending callback for job 1569baa9-32dc-4695-a8db-5867b07a6556 to http://localhost:5247/api/callback
2026-02-25 23:32:11 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-25 23:32:11 | app.services.callback_service | INFO | Callback accepted for job 1569baa9-32dc-4695-a8db-5867b07a6556
2026-02-25 23:32:11 | app.worker | INFO | [1569baa9-32dc-4695-a8db-5867b07a6556]  Job completed successfully
2026-02-25 23:32:16 | app.database.job_claimer | INFO | Claimed job f53768d1-0883-4b57-a817-a59d48b01e14
2026-02-25 23:32:16 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] Claimed job (attempt 1/4)
2026-02-25 23:32:16 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] Downloading file 1UtMfpKp8y57sGLxpOJ6Q-ahwkVNwHb1o
2026-02-25 23:32:16 | app.services.drive_service | INFO | Downloading file 1UtMfpKp8y57sGLxpOJ6Q-ahwkVNwHb1o (Attempt 1/3)
2026-02-25 23:32:17 | app.services.drive_service | INFO | Downloaded 14879 bytes successfully
2026-02-25 23:32:17 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 23:32:17 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] Extracting text using pdf pipeline
2026-02-25 23:32:17 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] Extracted 413 characters
2026-02-25 23:32:17 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] Sending to Groq LLM
2026-02-25 23:32:17 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 413 characters
2026-02-25 23:32:19 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 23:32:19 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 27639
2026-02-25 23:32:19 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] Successfully extracted invoice 27639
2026-02-25 23:32:19 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14] All validations passed
2026-02-25 23:32:19 | app.services.callback_service | INFO | Sending callback for job f53768d1-0883-4b57-a817-a59d48b01e14 to http://localhost:5247/api/callback
2026-02-25 23:32:20 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-25 23:32:20 | app.services.callback_service | INFO | Callback accepted for job f53768d1-0883-4b57-a817-a59d48b01e14
2026-02-25 23:32:20 | app.worker | INFO | [f53768d1-0883-4b57-a817-a59d48b01e14]  Job completed successfully
2026-02-25 23:32:25 | app.database.job_claimer | INFO | Claimed job 14c16800-2b7e-410c-8a1e-476efc65e30b
2026-02-25 23:32:25 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] Claimed job (attempt 1/4)
2026-02-25 23:32:25 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] Downloading file 1RFQSpVp14HcCKZftjUVGA930_fAaVT59
2026-02-25 23:32:25 | app.services.drive_service | INFO | Downloading file 1RFQSpVp14HcCKZftjUVGA930_fAaVT59 (Attempt 1/3)
2026-02-25 23:32:26 | app.services.drive_service | INFO | Downloaded 14747 bytes successfully
2026-02-25 23:32:26 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 23:32:26 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] Extracting text using pdf pipeline
2026-02-25 23:32:26 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] Extracted 411 characters
2026-02-25 23:32:26 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] Sending to Groq LLM
2026-02-25 23:32:26 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 411 characters
2026-02-25 23:32:28 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 23:32:28 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 26376
2026-02-25 23:32:28 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] Successfully extracted invoice 26376
2026-02-25 23:32:28 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b] All validations passed
2026-02-25 23:32:28 | app.services.callback_service | INFO | Sending callback for job 14c16800-2b7e-410c-8a1e-476efc65e30b to http://localhost:5247/api/callback
2026-02-25 23:32:28 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-25 23:32:28 | app.services.callback_service | INFO | Callback accepted for job 14c16800-2b7e-410c-8a1e-476efc65e30b
2026-02-25 23:32:28 | app.worker | INFO | [14c16800-2b7e-410c-8a1e-476efc65e30b]  Job completed successfully
2026-02-25 23:32:33 | app.database.job_claimer | INFO | Claimed job d399ed06-8e82-4bc5-84fb-0a86c7b35ada
2026-02-25 23:32:33 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] Claimed job (attempt 1/4)
2026-02-25 23:32:33 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] Downloading file 1aqqkSitv98rimguWGSgZC1pz_vOw4YDt
2026-02-25 23:32:33 | app.services.drive_service | INFO | Downloading file 1aqqkSitv98rimguWGSgZC1pz_vOw4YDt (Attempt 1/3)
2026-02-25 23:32:34 | app.services.drive_service | INFO | Downloaded 15265 bytes successfully
2026-02-25 23:32:34 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 23:32:34 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] Extracting text using pdf pipeline
2026-02-25 23:32:34 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] Extracted 423 characters
2026-02-25 23:32:34 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] Sending to Groq LLM
2026-02-25 23:32:34 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 423 characters
2026-02-25 23:32:36 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 23:32:36 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 26375
2026-02-25 23:32:36 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] Successfully extracted invoice 26375
2026-02-25 23:32:36 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada] All validations passed
2026-02-25 23:32:36 | app.services.callback_service | INFO | Sending callback for job d399ed06-8e82-4bc5-84fb-0a86c7b35ada to http://localhost:5247/api/callback
2026-02-25 23:32:36 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-25 23:32:36 | app.services.callback_service | INFO | Callback accepted for job d399ed06-8e82-4bc5-84fb-0a86c7b35ada
2026-02-25 23:32:36 | app.worker | INFO | [d399ed06-8e82-4bc5-84fb-0a86c7b35ada]  Job completed successfully
2026-02-25 23:34:07 | app.database.job_claimer | INFO | Claimed job 80b5f4b0-d5c3-4edf-9e9f-f3c290df7cb8
2026-02-25 23:34:07 | app.worker | INFO | [80b5f4b0-d5c3-4edf-9e9f-f3c290df7cb8] Claimed job (attempt 1/4)
2026-02-25 23:34:07 | app.worker | INFO | [80b5f4b0-d5c3-4edf-9e9f-f3c290df7cb8] Downloading file 1IlfXVDdncjxjuB2WhdQqeiN0WcZTVcrz
2026-02-25 23:34:07 | app.services.drive_service | INFO | Downloading file 1IlfXVDdncjxjuB2WhdQqeiN0WcZTVcrz (Attempt 1/3)
2026-02-25 23:34:08 | app.services.drive_service | INFO | Downloaded 15248 bytes successfully
2026-02-25 23:34:08 | app.worker | INFO | [80b5f4b0-d5c3-4edf-9e9f-f3c290df7cb8] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 23:34:08 | app.worker | INFO | [80b5f4b0-d5c3-4edf-9e9f-f3c290df7cb8] Extracting text using pdf pipeline
