2026-03-03 01:28:13 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-03-02_19-58-13)
2026-03-03 01:28:13 | app.worker | INFO | Initializing worker services...
2026-03-03 01:28:13 | app.database.job_claimer | INFO | Database connection established
2026-03-03 01:28:13 | app.worker | INFO | ✓ Database connected
2026-03-03 01:28:13 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-03-03 01:28:13 | app.services.drive_service | INFO | Google Drive service initialized
2026-03-03 01:28:13 | app.worker | INFO | ✓ Google Drive connected
2026-03-03 01:28:14 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-03-03 01:28:14 | app.worker | INFO | ✓ LLM extractor initialized
2026-03-03 01:28:14 | app.worker | INFO | ✓ Callback service initialized
2026-03-03 01:28:14 | app.worker | INFO | Worker initialization complete
2026-03-03 01:28:14 | app.main | INFO | FastAPI app started with background worker
2026-03-03 01:28:14 | app.worker | INFO | Worker worker-1 starting...
2026-03-03 01:28:14 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-03-03 01:28:14 | app.database.job_claimer | INFO | Claimed job b22451d3-2b2f-4f1d-8c19-048e6d8f59cf
2026-03-03 01:28:14 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Claimed job (attempt 2/4)
2026-03-03 01:28:14 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Downloading file 1GrDta_vtGp9w1Hv7kGtNLNyBfHHr0a64
2026-03-03 01:28:14 | app.services.drive_service | INFO | Downloading file 1GrDta_vtGp9w1Hv7kGtNLNyBfHHr0a64 (Attempt 1/3)
2026-03-03 01:28:19 | app.services.drive_service | INFO | Downloaded 14776 bytes successfully
2026-03-03 01:28:19 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 01:28:19 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Extracting text using pdf pipeline
2026-03-03 01:28:20 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Extracted 422 characters
2026-03-03 01:28:20 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Sending to Groq LLM
2026-03-03 01:28:20 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 422 characters
2026-03-03 01:28:22 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 01:28:22 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 15218
2026-03-03 01:28:22 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Successfully extracted invoice 15218
2026-03-03 01:28:22 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] All validations passed
2026-03-03 01:28:22 | app.services.callback_service | INFO | Sending callback for job b22451d3-2b2f-4f1d-8c19-048e6d8f59cf to http://localhost:5247/api/callback
2026-03-03 01:28:22 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 01:28:22 | app.services.callback_service | INFO | Callback accepted for job b22451d3-2b2f-4f1d-8c19-048e6d8f59cf
2026-03-03 01:28:22 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf]  Job completed successfully
2026-03-03 01:28:27 | app.database.job_claimer | INFO | Claimed job 86a6aa74-b6a4-4a5d-81c5-379942b43532
2026-03-03 01:28:27 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] Claimed job (attempt 2/4)
2026-03-03 01:28:27 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] Downloading file 1290PbfsD6oa-Q-64YYWzmLmoDxZJ14Oa
2026-03-03 01:28:27 | app.services.drive_service | INFO | Downloading file 1290PbfsD6oa-Q-64YYWzmLmoDxZJ14Oa (Attempt 1/3)
2026-03-03 01:28:29 | app.services.drive_service | INFO | Downloaded 15399 bytes successfully
2026-03-03 01:28:29 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 01:28:29 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] Extracting text using pdf pipeline
2026-03-03 01:28:29 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] Extracted 424 characters
2026-03-03 01:28:29 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] Sending to Groq LLM
2026-03-03 01:28:29 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 424 characters
