2026-02-25 14:23:13 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-25_08-53-13)
2026-02-25 14:23:13 | app.worker | INFO | Initializing worker services...
2026-02-25 14:23:13 | app.database.job_claimer | INFO | Database connection established
2026-02-25 14:23:13 | app.worker | INFO | ✓ Database connected
2026-02-25 14:23:13 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-25 14:23:13 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-25 14:23:13 | app.worker | INFO | ✓ Google Drive connected
2026-02-25 14:23:13 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-25 14:23:13 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-25 14:23:13 | app.worker | INFO | ✓ Callback service initialized
2026-02-25 14:23:13 | app.worker | INFO | Worker initialization complete
2026-02-25 14:23:13 | app.main | INFO | FastAPI app started with background worker
2026-02-25 14:23:13 | app.worker | INFO | Worker worker-1 starting...
2026-02-25 14:23:13 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-25 14:56:42 | app.database.job_claimer | INFO | Claimed job 05a6f366-8c8f-481d-b7e3-e5effec068bc
2026-02-25 14:56:42 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] Claimed job (attempt 1/4)
2026-02-25 14:56:42 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] Downloading file 1rdmOPQPF3mbqV6YBT1fg40U5XZajVsYl
2026-02-25 14:56:42 | app.services.drive_service | INFO | Downloading file 1rdmOPQPF3mbqV6YBT1fg40U5XZajVsYl (Attempt 1/3)
2026-02-25 14:56:44 | app.services.drive_service | INFO | Downloaded 14838 bytes successfully
2026-02-25 14:56:44 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 14:56:44 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] Extracting text using pdf pipeline
2026-02-25 14:56:44 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] Extracted 392 characters
2026-02-25 14:56:44 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] Sending to Groq LLM
2026-02-25 14:56:44 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 392 characters
2026-02-25 14:56:45 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 14:56:45 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 19175
2026-02-25 14:56:45 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] Successfully extracted invoice 19175
2026-02-25 14:56:45 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc] All validations passed
2026-02-25 14:56:45 | app.services.callback_service | INFO | Sending callback for job 05a6f366-8c8f-481d-b7e3-e5effec068bc to http://localhost:5247/api/callback
2026-02-25 14:56:46 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-25 14:56:46 | app.services.callback_service | INFO | Callback accepted for job 05a6f366-8c8f-481d-b7e3-e5effec068bc
2026-02-25 14:56:46 | app.worker | INFO | [05a6f366-8c8f-481d-b7e3-e5effec068bc]  Job completed successfully
2026-02-25 15:32:44 | app.database.job_claimer | INFO | Claimed job d77543c8-b5e1-47c9-a66a-320af1e52a0d
2026-02-25 15:32:44 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Claimed job (attempt 1/4)
2026-02-25 15:32:44 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal
2026-02-25 15:32:44 | app.services.drive_service | INFO | Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal (Attempt 1/3)
