2026-03-03 02:37:59 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-03-02_21-07-59)
2026-03-03 02:39:47 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9] Downloading file 1PxUeRgn_EOKaY9B82oxDYvYf6ckfGyxH
2026-03-03 02:39:47 | app.services.drive_service | INFO | Downloading file 1PxUeRgn_EOKaY9B82oxDYvYf6ckfGyxH (Attempt 1/3)
2026-03-03 02:39:49 | app.services.drive_service | INFO | Downloaded 15399 bytes successfully
2026-03-03 02:39:49 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:39:49 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9] Extracting text using pdf pipeline
2026-03-03 02:39:49 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9] Extracted 424 characters
2026-03-03 02:39:49 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9] Sending to Groq LLM
2026-03-03 02:39:49 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 424 characters
2026-03-03 02:39:51 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:39:51 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 49660
2026-03-03 02:39:51 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9] Successfully extracted invoice 49660
2026-03-03 02:39:51 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9] All validations passed
2026-03-03 02:39:51 | app.services.callback_service | INFO | Sending callback for job 96b77271-d3bd-4a15-bec0-9f24167ca1c9 to http://localhost:5247/api/callback
2026-03-03 02:39:51 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:39:51 | app.services.callback_service | INFO | Callback accepted for job 96b77271-d3bd-4a15-bec0-9f24167ca1c9
2026-03-03 02:39:51 | app.worker | INFO | [96b77271-d3bd-4a15-bec0-9f24167ca1c9]  Job completed successfully
2026-03-03 02:39:56 | app.database.job_claimer | INFO | Claimed job dd80254d-f696-41c6-b3f5-16154ffce03f
2026-03-03 02:39:56 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] Claimed job (attempt 1/4)
2026-03-03 02:39:56 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] Downloading file 1RCXPRqZL3C3W--wgvloLt3jVeedV838p
2026-03-03 02:39:56 | app.services.drive_service | INFO | Downloading file 1RCXPRqZL3C3W--wgvloLt3jVeedV838p (Attempt 1/3)
2026-03-03 02:39:57 | app.services.drive_service | INFO | Downloaded 14776 bytes successfully
2026-03-03 02:39:57 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:39:57 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] Extracting text using pdf pipeline
2026-03-03 02:39:57 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] Extracted 422 characters
2026-03-03 02:39:57 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] Sending to Groq LLM
2026-03-03 02:39:57 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 422 characters
2026-03-03 02:39:59 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:39:59 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 15218
2026-03-03 02:39:59 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] Successfully extracted invoice 15218
2026-03-03 02:39:59 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f] All validations passed
2026-03-03 02:39:59 | app.services.callback_service | INFO | Sending callback for job dd80254d-f696-41c6-b3f5-16154ffce03f to http://localhost:5247/api/callback
2026-03-03 02:39:59 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:39:59 | app.services.callback_service | INFO | Callback accepted for job dd80254d-f696-41c6-b3f5-16154ffce03f
2026-03-03 02:39:59 | app.worker | INFO | [dd80254d-f696-41c6-b3f5-16154ffce03f]  Job completed successfully
2026-03-03 02:40:04 | app.database.job_claimer | INFO | Claimed job 7403358b-ab20-482f-835b-05305f29f9d8
2026-03-03 02:40:04 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] Claimed job (attempt 1/4)
2026-03-03 02:40:04 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] Downloading file 13Kpd_-_OIBuMvBKO8K30tjXC9XgrJ1t9
2026-03-03 02:40:04 | app.services.drive_service | INFO | Downloading file 13Kpd_-_OIBuMvBKO8K30tjXC9XgrJ1t9 (Attempt 1/3)
2026-03-03 02:40:05 | app.services.drive_service | INFO | Downloaded 15315 bytes successfully
2026-03-03 02:40:05 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:40:05 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] Extracting text using pdf pipeline
2026-03-03 02:40:05 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] Extracted 412 characters
2026-03-03 02:40:05 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] Sending to Groq LLM
2026-03-03 02:40:05 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 412 characters
2026-03-03 02:40:07 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:40:07 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 9480
2026-03-03 02:40:07 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] Successfully extracted invoice 9480
2026-03-03 02:40:07 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8] All validations passed
2026-03-03 02:40:07 | app.services.callback_service | INFO | Sending callback for job 7403358b-ab20-482f-835b-05305f29f9d8 to http://localhost:5247/api/callback
2026-03-03 02:40:07 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:40:07 | app.services.callback_service | INFO | Callback accepted for job 7403358b-ab20-482f-835b-05305f29f9d8
2026-03-03 02:40:07 | app.worker | INFO | [7403358b-ab20-482f-835b-05305f29f9d8]  Job completed successfully
2026-03-03 02:42:37 | app.database.job_claimer | INFO | Claimed job fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c
2026-03-03 02:42:37 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] Claimed job (attempt 1/4)
2026-03-03 02:42:37 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] Downloading file 1FtdX1USAGA4GgnsX49LmO6QQ-3DkL18H
2026-03-03 02:42:37 | app.services.drive_service | INFO | Downloading file 1FtdX1USAGA4GgnsX49LmO6QQ-3DkL18H (Attempt 1/3)
2026-03-03 02:42:39 | app.services.drive_service | INFO | Downloaded 15591 bytes successfully
2026-03-03 02:42:39 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:42:39 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] Extracting text using pdf pipeline
2026-03-03 02:42:39 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] Extracted 436 characters
2026-03-03 02:42:39 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] Sending to Groq LLM
2026-03-03 02:42:39 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 436 characters
2026-03-03 02:42:41 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:42:41 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 3875
2026-03-03 02:42:41 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] Successfully extracted invoice 3875
2026-03-03 02:42:41 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c] All validations passed
2026-03-03 02:42:41 | app.services.callback_service | INFO | Sending callback for job fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c to http://localhost:5247/api/callback
2026-03-03 02:42:41 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:42:41 | app.services.callback_service | INFO | Callback accepted for job fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c
2026-03-03 02:42:41 | app.worker | INFO | [fbf17058-9df0-4f2c-ae41-24fd1ebf5e2c]  Job completed successfully
2026-03-03 02:42:46 | app.database.job_claimer | INFO | Claimed job 0c13813c-be39-4f3c-a75d-a27c827803b0
2026-03-03 02:42:46 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] Claimed job (attempt 1/4)
2026-03-03 02:42:46 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] Downloading file 11ctbnt__oPQ7HspjWrtBr9hO-6mhV-9d
2026-03-03 02:42:46 | app.services.drive_service | INFO | Downloading file 11ctbnt__oPQ7HspjWrtBr9hO-6mhV-9d (Attempt 1/3)
2026-03-03 02:42:47 | app.services.drive_service | INFO | Downloaded 15094 bytes successfully
2026-03-03 02:42:47 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:42:47 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] Extracting text using pdf pipeline
2026-03-03 02:42:47 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] Extracted 419 characters
2026-03-03 02:42:47 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] Sending to Groq LLM
2026-03-03 02:42:47 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 419 characters
2026-03-03 02:42:49 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:42:49 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 15577
2026-03-03 02:42:49 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] Successfully extracted invoice 15577
2026-03-03 02:42:49 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0] All validations passed
2026-03-03 02:42:49 | app.services.callback_service | INFO | Sending callback for job 0c13813c-be39-4f3c-a75d-a27c827803b0 to http://localhost:5247/api/callback
2026-03-03 02:42:49 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:42:49 | app.services.callback_service | INFO | Callback accepted for job 0c13813c-be39-4f3c-a75d-a27c827803b0
2026-03-03 02:42:49 | app.worker | INFO | [0c13813c-be39-4f3c-a75d-a27c827803b0]  Job completed successfully
2026-03-03 02:42:54 | app.database.job_claimer | INFO | Claimed job 7c18c41c-baeb-41f3-a824-fa0dd922f54b
2026-03-03 02:42:54 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] Claimed job (attempt 1/4)
2026-03-03 02:42:54 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] Downloading file 1D_UjrAA0Ho-v6UBc2YX6FqBPPWcdhkMC
2026-03-03 02:42:54 | app.services.drive_service | INFO | Downloading file 1D_UjrAA0Ho-v6UBc2YX6FqBPPWcdhkMC (Attempt 1/3)
2026-03-03 02:42:55 | app.services.drive_service | INFO | Downloaded 15002 bytes successfully
2026-03-03 02:42:55 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:42:55 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] Extracting text using pdf pipeline
2026-03-03 02:42:55 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] Extracted 428 characters
2026-03-03 02:42:55 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] Sending to Groq LLM
2026-03-03 02:42:55 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 428 characters
2026-03-03 02:42:57 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:42:57 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 22902
2026-03-03 02:42:57 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] Successfully extracted invoice 22902
2026-03-03 02:42:57 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b] All validations passed
2026-03-03 02:42:57 | app.services.callback_service | INFO | Sending callback for job 7c18c41c-baeb-41f3-a824-fa0dd922f54b to http://localhost:5247/api/callback
2026-03-03 02:42:57 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:42:57 | app.services.callback_service | INFO | Callback accepted for job 7c18c41c-baeb-41f3-a824-fa0dd922f54b
2026-03-03 02:42:57 | app.worker | INFO | [7c18c41c-baeb-41f3-a824-fa0dd922f54b]  Job completed successfully
2026-03-03 02:43:02 | app.database.job_claimer | INFO | Claimed job b1989fcb-7c0c-4a08-a494-844d1d798678
2026-03-03 02:43:02 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] Claimed job (attempt 1/4)
2026-03-03 02:43:02 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] Downloading file 1p9FTU5j6CZ7yOMGbC4zvZ5hrqMZl6Dr5
2026-03-03 02:43:02 | app.services.drive_service | INFO | Downloading file 1p9FTU5j6CZ7yOMGbC4zvZ5hrqMZl6Dr5 (Attempt 1/3)
2026-03-03 02:43:03 | app.services.drive_service | INFO | Downloaded 15063 bytes successfully
2026-03-03 02:43:03 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] MIME: detected=application/pdf, expected=application/pdf
2026-03-03 02:43:03 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] Extracting text using pdf pipeline
2026-03-03 02:43:03 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] Extracted 431 characters
2026-03-03 02:43:03 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] Sending to Groq LLM
2026-03-03 02:43:03 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 431 characters
2026-03-03 02:43:05 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 02:43:05 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 22900
2026-03-03 02:43:05 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] Successfully extracted invoice 22900
2026-03-03 02:43:05 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678] All validations passed
2026-03-03 02:43:05 | app.services.callback_service | INFO | Sending callback for job b1989fcb-7c0c-4a08-a494-844d1d798678 to http://localhost:5247/api/callback
2026-03-03 02:43:05 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-03-03 02:43:05 | app.services.callback_service | INFO | Callback accepted for job b1989fcb-7c0c-4a08-a494-844d1d798678
2026-03-03 02:43:05 | app.worker | INFO | [b1989fcb-7c0c-4a08-a494-844d1d798678]  Job completed successfully
2026-03-03 02:59:43 | app.main | INFO | FastAPI app stopped
