2026-02-25 15:52:05 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-25_10-22-05)
2026-02-25 15:52:05 | app.worker | INFO | Initializing worker services...
2026-02-25 15:52:05 | app.database.job_claimer | INFO | Database connection established
2026-02-25 15:52:05 | app.worker | INFO | ✓ Database connected
2026-02-25 15:52:05 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-25 15:52:05 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-25 15:52:05 | app.worker | INFO | ✓ Google Drive connected
2026-02-25 15:52:06 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-25 15:52:06 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-25 15:52:06 | app.worker | INFO | ✓ Callback service initialized
2026-02-25 15:52:06 | app.worker | INFO | Worker initialization complete
2026-02-25 15:52:06 | app.main | INFO | FastAPI app started with background worker
2026-02-25 15:52:06 | app.worker | INFO | Worker worker-1 starting...
2026-02-25 15:52:06 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-25 15:53:11 | app.database.job_claimer | INFO | Claimed job d77543c8-b5e1-47c9-a66a-320af1e52a0d
2026-02-25 15:53:11 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Claimed job (attempt 2/4)
2026-02-25 15:53:11 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal
2026-02-25 15:53:11 | app.services.drive_service | INFO | Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal (Attempt 1/3)
2026-02-25 15:53:14 | app.services.drive_service | INFO | Downloaded 7478 bytes successfully
2026-02-25 15:53:14 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 15:53:14 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Extracting text using pdf pipeline
2026-02-25 15:53:14 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Extracted 18 characters
2026-02-25 15:53:14 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Sending to Groq LLM
2026-02-25 15:53:14 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 18 characters
2026-02-25 15:53:14 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 15:53:14 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] ✓ Retry scheduled: attempt 2, next at 2026-02-25T10:27:14.889257+00:00
2026-02-25 15:57:45 | app.database.job_claimer | INFO | Claimed job d77543c8-b5e1-47c9-a66a-320af1e52a0d
2026-02-25 15:57:45 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Claimed job (attempt 3/4)
2026-02-25 15:57:45 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal
2026-02-25 15:57:45 | app.services.drive_service | INFO | Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal (Attempt 1/3)
2026-02-25 15:57:46 | app.services.drive_service | INFO | Downloaded 7478 bytes successfully
2026-02-25 15:57:46 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 15:57:46 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Extracting text using pdf pipeline
2026-02-25 15:57:46 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Extracted 18 characters
2026-02-25 15:57:46 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Sending to Groq LLM
2026-02-25 15:57:46 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 18 characters
2026-02-25 15:57:47 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 15:57:47 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] ✓ Retry scheduled: attempt 3, next at 2026-02-25T10:35:47.080093+00:00
2026-02-25 16:06:12 | app.database.job_claimer | INFO | Claimed job d77543c8-b5e1-47c9-a66a-320af1e52a0d
2026-02-25 16:06:12 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Claimed job (attempt 4/4)
2026-02-25 16:06:12 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal
2026-02-25 16:06:12 | app.services.drive_service | INFO | Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal (Attempt 1/3)
2026-02-25 16:06:14 | app.services.drive_service | INFO | Downloading file 1HSMOZAgPGr31VskbGDrX3UADQtqlhZal (Attempt 2/3)
2026-02-25 16:06:16 | app.services.drive_service | INFO | Downloaded 7478 bytes successfully
2026-02-25 16:06:16 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] MIME: detected=application/pdf, expected=application/pdf
2026-02-25 16:06:16 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Extracting text using pdf pipeline
2026-02-25 16:06:16 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Extracted 18 characters
2026-02-25 16:06:16 | app.worker | INFO | [d77543c8-b5e1-47c9-a66a-320af1e52a0d] Sending to Groq LLM
2026-02-25 16:06:16 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 18 characters
2026-02-25 16:06:16 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-25 16:06:16 | app.services.callback_service | INFO | Sending callback for job d77543c8-b5e1-47c9-a66a-320af1e52a0d to http://localhost:5247/api/callback
2026-02-25 16:06:17 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-25 16:06:17 | app.services.callback_service | INFO | Callback accepted for job d77543c8-b5e1-47c9-a66a-320af1e52a0d
