2026-02-27 10:02:29 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-27_04-32-29)
2026-02-27 10:02:29 | app.worker | INFO | Initializing worker services...
2026-02-27 10:02:29 | app.database.job_claimer | INFO | Database connection established
2026-02-27 10:02:29 | app.worker | INFO | ✓ Database connected
2026-02-27 10:02:29 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-27 10:02:29 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-27 10:02:29 | app.worker | INFO | ✓ Google Drive connected
2026-02-27 10:02:30 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-27 10:02:30 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-27 10:02:30 | app.worker | INFO | ✓ Callback service initialized
2026-02-27 10:02:30 | app.worker | INFO | Worker initialization complete
2026-02-27 10:02:30 | app.main | INFO | FastAPI app started with background worker
2026-02-27 10:02:30 | app.worker | INFO | Worker worker-1 starting...
2026-02-27 10:02:30 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-27 10:03:35 | app.database.job_claimer | INFO | Claimed job 632e86e3-ecc9-48c6-a01b-2317e3722423
2026-02-27 10:03:35 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] Claimed job (attempt 1/4)
2026-02-27 10:03:35 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] Downloading file 18Kxvc4WWFxD3d83WO55-eoqsMoHrL1gZ
2026-02-27 10:03:35 | app.services.drive_service | INFO | Downloading file 18Kxvc4WWFxD3d83WO55-eoqsMoHrL1gZ (Attempt 1/3)
2026-02-27 10:03:38 | app.services.drive_service | INFO | Downloaded 15125 bytes successfully
2026-02-27 10:03:38 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] MIME: detected=application/pdf, expected=application/pdf
2026-02-27 10:03:38 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] Extracting text using pdf pipeline
2026-02-27 10:03:38 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] Extracted 444 characters
2026-02-27 10:03:39 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] Sending to Groq LLM
2026-02-27 10:03:39 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 444 characters
2026-02-27 10:03:39 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-27 10:03:40 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 2964
2026-02-27 10:03:40 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] Successfully extracted invoice 2964
2026-02-27 10:03:40 | app.worker | INFO | [632e86e3-ecc9-48c6-a01b-2317e3722423] All validations passed
2026-02-27 10:03:40 | app.services.callback_service | INFO | Sending callback for job 632e86e3-ecc9-48c6-a01b-2317e3722423 to http://localhost:5247/api/callback
