2026-02-27 15:40:25 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-27_10-10-25)
2026-02-27 15:40:25 | app.worker | INFO | Initializing worker services...
2026-02-27 15:40:25 | app.database.job_claimer | INFO | Database connection established
2026-02-27 15:40:25 | app.worker | INFO | ✓ Database connected
2026-02-27 15:40:25 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-27 15:40:25 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-27 15:40:25 | app.worker | INFO | ✓ Google Drive connected
2026-02-27 15:40:25 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-27 15:40:25 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-27 15:40:25 | app.worker | INFO | ✓ Callback service initialized
2026-02-27 15:40:25 | app.worker | INFO | Worker initialization complete
2026-02-27 15:40:25 | app.main | INFO | FastAPI app started with background worker
2026-02-27 15:40:25 | app.worker | INFO | Worker worker-1 starting...
2026-02-27 15:40:25 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-27 15:42:01 | app.database.job_claimer | INFO | Claimed job dc7de07c-654c-44b4-9ee0-3326e121a5ed
2026-02-27 15:42:01 | app.worker | INFO | [dc7de07c-654c-44b4-9ee0-3326e121a5ed] Claimed job (attempt 1/4)
2026-02-27 15:42:01 | app.worker | INFO | [dc7de07c-654c-44b4-9ee0-3326e121a5ed] Downloading file 179XRVy7ChkxMApp6xjiyvJl9qSb74aGh
2026-02-27 15:42:01 | app.services.drive_service | INFO | Downloading file 179XRVy7ChkxMApp6xjiyvJl9qSb74aGh (Attempt 1/3)
2026-02-27 15:42:04 | app.services.drive_service | INFO | Downloaded 9834 bytes successfully
2026-02-27 15:42:04 | app.worker | INFO | [dc7de07c-654c-44b4-9ee0-3326e121a5ed] MIME: detected=application/pdf, expected=application/pdf
2026-02-27 15:42:04 | app.worker | INFO | [dc7de07c-654c-44b4-9ee0-3326e121a5ed] Extracting text using pdf pipeline
2026-02-27 15:42:04 | app.worker | INFO | [dc7de07c-654c-44b4-9ee0-3326e121a5ed] Extracted 92 characters
2026-02-27 15:42:04 | app.worker | INFO | [dc7de07c-654c-44b4-9ee0-3326e121a5ed] Sending to Groq LLM
2026-02-27 15:42:04 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 92 characters
2026-02-27 15:42:04 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-27 15:42:05 | app.worker | INFO | [dc7de07c-654c-44b4-9ee0-3326e121a5ed] ✓ Retry scheduled: attempt 1, next at 2026-02-27T10:14:05.038684+00:00
2026-02-27 15:42:10 | app.database.job_claimer | INFO | Claimed job efb31c09-13ce-43bd-a527-412e016815d0
2026-02-27 15:42:10 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] Claimed job (attempt 1/4)
2026-02-27 15:42:10 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] Downloading file 1rnfnPV8bCZ3l1OMCLVPdOVKmfUe2ZzYO
2026-02-27 15:42:10 | app.services.drive_service | INFO | Downloading file 1rnfnPV8bCZ3l1OMCLVPdOVKmfUe2ZzYO (Attempt 1/3)
2026-02-27 15:42:11 | app.services.drive_service | INFO | Downloaded 15175 bytes successfully
2026-02-27 15:42:11 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] MIME: detected=application/pdf, expected=application/pdf
2026-02-27 15:42:11 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] Extracting text using pdf pipeline
2026-02-27 15:42:11 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] Extracted 421 characters
2026-02-27 15:42:11 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] Sending to Groq LLM
2026-02-27 15:42:11 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 421 characters
2026-02-27 15:42:12 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-27 15:42:12 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 16997
2026-02-27 15:42:12 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] Successfully extracted invoice 16997
2026-02-27 15:42:12 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0] All validations passed
2026-02-27 15:42:12 | app.services.callback_service | INFO | Sending callback for job efb31c09-13ce-43bd-a527-412e016815d0 to http://localhost:5247/api/callback
2026-02-27 15:42:12 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-27 15:42:12 | app.services.callback_service | INFO | Callback accepted for job efb31c09-13ce-43bd-a527-412e016815d0
2026-02-27 15:42:12 | app.worker | INFO | [efb31c09-13ce-43bd-a527-412e016815d0]  Job completed successfully
2026-02-27 15:42:17 | app.database.job_claimer | INFO | Claimed job 3290d86c-c013-44c7-80b1-d108baf35c25
2026-02-27 15:42:17 | app.worker | INFO | [3290d86c-c013-44c7-80b1-d108baf35c25] Claimed job (attempt 1/4)
2026-02-27 15:42:17 | app.worker | INFO | [3290d86c-c013-44c7-80b1-d108baf35c25] Downloading file 152ufqy7wPi7fd4DY--9gTeRReE5HUPUu
2026-02-27 15:42:17 | app.services.drive_service | INFO | Downloading file 152ufqy7wPi7fd4DY--9gTeRReE5HUPUu (Attempt 1/3)
2026-02-27 15:42:19 | app.services.drive_service | INFO | Downloaded 15277 bytes successfully
2026-02-27 15:42:19 | app.worker | INFO | [3290d86c-c013-44c7-80b1-d108baf35c25] MIME: detected=application/pdf, expected=application/pdf
2026-02-27 15:42:19 | app.worker | INFO | [3290d86c-c013-44c7-80b1-d108baf35c25] Extracting text using pdf pipeline
2026-02-27 15:42:19 | app.worker | INFO | [3290d86c-c013-44c7-80b1-d108baf35c25] Extracted 411 characters
2026-02-27 15:42:19 | app.worker | INFO | [3290d86c-c013-44c7-80b1-d108baf35c25] Sending to Groq LLM
2026-02-27 15:42:19 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 411 characters
