2026-02-23 16:19:15 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-23_10-49-15)
2026-02-23 16:19:15 | app.worker | INFO | Initializing worker services...
2026-02-23 16:19:16 | app.database.job_claimer | INFO | Database connection established
2026-02-23 16:19:16 | app.worker | INFO | ✓ Database connected
2026-02-23 16:19:16 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-23 16:19:16 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-23 16:19:16 | app.worker | INFO | ✓ Google Drive connected
2026-02-23 16:19:16 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-23 16:19:16 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-23 16:19:16 | app.worker | INFO | ✓ Callback service initialized
2026-02-23 16:19:16 | app.worker | INFO | Worker initialization complete
2026-02-23 16:19:16 | app.main | INFO | FastAPI app started with background worker
2026-02-23 16:19:16 | app.worker | INFO | Worker worker-1 starting...
2026-02-23 16:19:16 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-23 16:20:21 | app.database.job_claimer | INFO | Claimed job c612d417-e26b-4805-8e46-066f49f01bcd
2026-02-23 16:20:21 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] Claimed job (attempt 1/4)
2026-02-23 16:20:21 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] Downloading file 1jR6HI-mUemSuf1Z4oxyMKS9xHNHU5l5x
2026-02-23 16:20:21 | app.services.drive_service | INFO | Downloading file 1jR6HI-mUemSuf1Z4oxyMKS9xHNHU5l5x (Attempt 1/3)
2026-02-23 16:20:25 | app.services.drive_service | INFO | Downloaded 15027 bytes successfully
2026-02-23 16:20:25 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] MIME: detected=application/pdf, expected=application/pdf
2026-02-23 16:20:25 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] Extracting text using pdf pipeline
2026-02-23 16:20:25 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] Extracted 395 characters
2026-02-23 16:20:25 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] Sending to Groq LLM
2026-02-23 16:20:25 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 395 characters
2026-02-23 16:20:26 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-23 16:20:26 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 45797
2026-02-23 16:20:26 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] Successfully extracted invoice 45797
2026-02-23 16:20:26 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd] All validations passed
2026-02-23 16:20:26 | app.services.callback_service | INFO | Sending callback for job c612d417-e26b-4805-8e46-066f49f01bcd to http://localhost:5247/api/callback
2026-02-23 16:20:27 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-23 16:20:27 | app.services.callback_service | INFO | Callback accepted for job c612d417-e26b-4805-8e46-066f49f01bcd
2026-02-23 16:20:27 | app.worker | INFO | [c612d417-e26b-4805-8e46-066f49f01bcd]  Job completed successfully
2026-02-23 16:26:38 | app.database.job_claimer | INFO | Claimed job 927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e
2026-02-23 16:26:38 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] Claimed job (attempt 1/4)
2026-02-23 16:26:38 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] Downloading file 1Zg4Bk5BZLlvkFPlgzII7ngZ2NAOxks-V
2026-02-23 16:26:38 | app.services.drive_service | INFO | Downloading file 1Zg4Bk5BZLlvkFPlgzII7ngZ2NAOxks-V (Attempt 1/3)
2026-02-23 16:26:40 | app.services.drive_service | INFO | Downloading file 1Zg4Bk5BZLlvkFPlgzII7ngZ2NAOxks-V (Attempt 2/3)
2026-02-23 16:26:41 | app.services.drive_service | INFO | Downloaded 78994 bytes successfully
2026-02-23 16:26:41 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] MIME: detected=application/pdf, expected=application/pdf
2026-02-23 16:26:41 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] Extracting text using pdf pipeline
2026-02-23 16:26:42 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] Extracted 3213 characters
2026-02-23 16:26:42 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] Sending to Groq LLM
2026-02-23 16:26:42 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 3213 characters
2026-02-23 16:26:42 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-23 16:26:42 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] ✓ Retry scheduled: attempt 1, next at 2026-02-23T10:58:42.700237+00:00
2026-02-23 16:28:47 | app.database.job_claimer | INFO | Claimed job 927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e
2026-02-23 16:28:47 | app.worker | INFO | [927bc1a3-11db-4b18-b7f1-cc64e4e5bc2e] Claimed job (attempt 2/4)
