2026-02-26 00:02:13 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-25_18-32-13)
2026-02-26 00:02:13 | app.worker | INFO | Initializing worker services...
2026-02-26 00:02:13 | app.database.job_claimer | INFO | Database connection established
2026-02-26 00:02:13 | app.worker | INFO | ✓ Database connected
2026-02-26 00:02:13 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-26 00:02:13 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-26 00:02:13 | app.worker | INFO | ✓ Google Drive connected
2026-02-26 00:02:14 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-26 00:02:14 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-26 00:02:14 | app.worker | INFO | ✓ Callback service initialized
2026-02-26 00:02:14 | app.worker | INFO | Worker initialization complete
2026-02-26 00:02:14 | app.main | INFO | FastAPI app started with background worker
2026-02-26 00:02:14 | app.worker | INFO | Worker worker-1 starting...
2026-02-26 00:02:14 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-26 00:03:49 | app.database.job_claimer | INFO | Claimed job 9df4c258-33e0-4e0a-97f9-595a5a50b692
2026-02-26 00:03:49 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Claimed job (attempt 1/4)
2026-02-26 00:03:49 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O
2026-02-26 00:03:49 | app.services.drive_service | INFO | Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O (Attempt 1/3)
2026-02-26 00:03:55 | app.services.drive_service | INFO | Downloaded 78994 bytes successfully
2026-02-26 00:03:55 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] MIME: detected=application/pdf, expected=application/pdf
2026-02-26 00:03:55 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracting text using pdf pipeline
2026-02-26 00:03:55 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracted 3213 characters
2026-02-26 00:03:55 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Sending to Groq LLM
2026-02-26 00:03:55 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 3213 characters
2026-02-26 00:03:57 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 00:03:57 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] ✓ Retry scheduled: attempt 1, next at 2026-02-25T18:35:57.186636+00:00
2026-02-26 00:06:12 | app.database.job_claimer | INFO | Claimed job 9df4c258-33e0-4e0a-97f9-595a5a50b692
2026-02-26 00:06:12 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Claimed job (attempt 2/4)
2026-02-26 00:06:12 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O
2026-02-26 00:06:12 | app.services.drive_service | INFO | Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O (Attempt 1/3)
2026-02-26 00:06:14 | app.services.drive_service | INFO | Downloaded 78994 bytes successfully
2026-02-26 00:06:14 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] MIME: detected=application/pdf, expected=application/pdf
2026-02-26 00:06:14 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracting text using pdf pipeline
2026-02-26 00:06:14 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracted 3213 characters
2026-02-26 00:06:14 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Sending to Groq LLM
2026-02-26 00:06:14 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 3213 characters
2026-02-26 00:06:16 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 00:06:16 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] ✓ Retry scheduled: attempt 2, next at 2026-02-25T18:40:16.324655+00:00
2026-02-26 00:10:41 | app.database.job_claimer | INFO | Claimed job 9df4c258-33e0-4e0a-97f9-595a5a50b692
2026-02-26 00:10:41 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Claimed job (attempt 3/4)
2026-02-26 00:10:41 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O
2026-02-26 00:10:41 | app.services.drive_service | INFO | Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O (Attempt 1/3)
2026-02-26 00:10:44 | app.services.drive_service | INFO | Downloaded 78994 bytes successfully
2026-02-26 00:10:44 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] MIME: detected=application/pdf, expected=application/pdf
2026-02-26 00:10:44 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracting text using pdf pipeline
2026-02-26 00:10:44 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracted 3213 characters
2026-02-26 00:10:44 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Sending to Groq LLM
2026-02-26 00:10:44 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 3213 characters
2026-02-26 00:10:46 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 00:10:46 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] ✓ Retry scheduled: attempt 3, next at 2026-02-25T18:48:46.768488+00:00
2026-02-26 00:19:12 | app.database.job_claimer | INFO | Claimed job 9df4c258-33e0-4e0a-97f9-595a5a50b692
2026-02-26 00:19:12 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Claimed job (attempt 4/4)
2026-02-26 00:19:12 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O
2026-02-26 00:19:12 | app.services.drive_service | INFO | Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O (Attempt 1/3)
2026-02-26 00:19:14 | app.services.drive_service | INFO | Downloading file 1op6Egmpzksz3UtYX2-PotrhOJrqj2L9O (Attempt 2/3)
2026-02-26 00:19:17 | app.services.drive_service | INFO | Downloaded 78994 bytes successfully
2026-02-26 00:19:17 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] MIME: detected=application/pdf, expected=application/pdf
2026-02-26 00:19:17 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracting text using pdf pipeline
2026-02-26 00:19:17 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Extracted 3213 characters
2026-02-26 00:19:17 | app.worker | INFO | [9df4c258-33e0-4e0a-97f9-595a5a50b692] Sending to Groq LLM
2026-02-26 00:19:17 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 3213 characters
2026-02-26 00:19:19 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 00:19:19 | app.services.callback_service | INFO | Sending callback for job 9df4c258-33e0-4e0a-97f9-595a5a50b692 to http://localhost:5247/api/callback
2026-02-26 00:19:19 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-26 00:19:19 | app.services.callback_service | INFO | Callback accepted for job 9df4c258-33e0-4e0a-97f9-595a5a50b692
2026-02-26 00:20:06 | app.main | INFO | FastAPI app stopped
