2026-02-26 10:30:02 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-02-26_05-00-02)
2026-02-26 10:30:02 | app.worker | INFO | Initializing worker services...
2026-02-26 10:30:02 | app.database.job_claimer | INFO | Database connection established
2026-02-26 10:30:02 | app.worker | INFO | ✓ Database connected
2026-02-26 10:30:02 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-02-26 10:30:02 | app.services.drive_service | INFO | Google Drive service initialized
2026-02-26 10:30:02 | app.worker | INFO | ✓ Google Drive connected
2026-02-26 10:30:03 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-02-26 10:30:03 | app.worker | INFO | ✓ LLM extractor initialized
2026-02-26 10:30:03 | app.worker | INFO | ✓ Callback service initialized
2026-02-26 10:30:03 | app.worker | INFO | Worker initialization complete
2026-02-26 10:30:03 | app.main | INFO | FastAPI app started with background worker
2026-02-26 10:30:03 | app.worker | INFO | Worker worker-1 starting...
2026-02-26 10:30:03 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-02-26 10:31:48 | app.database.job_claimer | INFO | Claimed job 4d5117e0-d0ba-4ba3-b820-77f7c6360dc9
2026-02-26 10:31:48 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] Claimed job (attempt 1/4)
2026-02-26 10:31:48 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] Downloading file 10KaBH4GFnH0XcmKcrA8hD7t_kBP64TzX
2026-02-26 10:31:48 | app.services.drive_service | INFO | Downloading file 10KaBH4GFnH0XcmKcrA8hD7t_kBP64TzX (Attempt 1/3)
2026-02-26 10:31:51 | app.services.drive_service | INFO | Downloaded 14426 bytes successfully
2026-02-26 10:31:51 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] MIME: detected=application/pdf, expected=application/pdf
2026-02-26 10:31:51 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] Extracting text using pdf pipeline
2026-02-26 10:31:51 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] Extracted 382 characters
2026-02-26 10:31:51 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] Sending to Groq LLM
2026-02-26 10:31:51 | app.extractors.llm_extractor | INFO | Calling Groq Llama API with 382 characters
2026-02-26 10:31:52 | httpx | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-02-26 10:31:52 | app.extractors.llm_extractor | INFO | Successfully extracted invoice 23397
2026-02-26 10:31:52 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] Successfully extracted invoice 23397
2026-02-26 10:31:52 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9] All validations passed
2026-02-26 10:31:52 | app.services.callback_service | INFO | Sending callback for job 4d5117e0-d0ba-4ba3-b820-77f7c6360dc9 to http://localhost:5247/api/callback
2026-02-26 10:31:53 | httpx | INFO | HTTP Request: POST http://localhost:5247/api/callback "HTTP/1.1 200 OK"
2026-02-26 10:31:53 | app.services.callback_service | INFO | Callback accepted for job 4d5117e0-d0ba-4ba3-b820-77f7c6360dc9
2026-02-26 10:31:53 | app.worker | INFO | [4d5117e0-d0ba-4ba3-b820-77f7c6360dc9]  Job completed successfully
2026-02-26 10:33:05 | app.main | INFO | FastAPI app stopped
