2026-03-03 01:21:53 | app.utils.file_logger | INFO | File logging initialized → C:\Users\vivek.singh\OneDrive - AVEVA Solutions Limited\vivek_projects\invoice-poc\logs\logs_worker (run: 2026-03-02_19-51-53)
2026-03-03 01:21:53 | app.worker | INFO | Initializing worker services...
2026-03-03 01:21:54 | app.database.job_claimer | INFO | Database connection established
2026-03-03 01:21:54 | app.worker | INFO | ✓ Database connected
2026-03-03 01:21:54 | googleapiclient.discovery_cache | INFO | file_cache is only supported with oauth2client<4.0.0
2026-03-03 01:21:54 | app.services.drive_service | INFO | Google Drive service initialized
2026-03-03 01:21:54 | app.worker | INFO | ✓ Google Drive connected
2026-03-03 01:21:54 | app.extractors.llm_extractor | INFO | Initialized LLM extractor with model: llama-3.3-70b-versatile
2026-03-03 01:21:54 | app.worker | INFO | ✓ LLM extractor initialized
2026-03-03 01:21:54 | app.worker | INFO | ✓ Callback service initialized
2026-03-03 01:21:54 | app.worker | INFO | Worker initialization complete
2026-03-03 01:21:54 | app.main | INFO | FastAPI app started with background worker
2026-03-03 01:21:54 | app.worker | INFO | Worker worker-1 starting...
2026-03-03 01:21:54 | app.worker | INFO | Worker worker-1 polling every 5 seconds (max retries: 3)
2026-03-03 01:21:59 | app.database.job_claimer | INFO | Claimed job b22451d3-2b2f-4f1d-8c19-048e6d8f59cf
2026-03-03 01:21:59 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Claimed job (attempt 1/4)
2026-03-03 01:21:59 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] Downloading file 1GrDta_vtGp9w1Hv7kGtNLNyBfHHr0a64
2026-03-03 01:21:59 | app.services.drive_service | INFO | Downloading file 1GrDta_vtGp9w1Hv7kGtNLNyBfHHr0a64 (Attempt 1/3)
2026-03-03 01:22:05 | app.services.drive_service | INFO | Downloaded 14776 bytes successfully
2026-03-03 01:22:05 | app.worker | INFO | [b22451d3-2b2f-4f1d-8c19-048e6d8f59cf] ✓ Retry scheduled: attempt 1, next at 2026-03-02T19:54:05.344150+00:00
2026-03-03 01:22:10 | app.database.job_claimer | INFO | Claimed job 86a6aa74-b6a4-4a5d-81c5-379942b43532
2026-03-03 01:22:10 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] Claimed job (attempt 1/4)
2026-03-03 01:22:10 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] Downloading file 1290PbfsD6oa-Q-64YYWzmLmoDxZJ14Oa
2026-03-03 01:22:10 | app.services.drive_service | INFO | Downloading file 1290PbfsD6oa-Q-64YYWzmLmoDxZJ14Oa (Attempt 1/3)
2026-03-03 01:22:11 | app.services.drive_service | INFO | Downloaded 15399 bytes successfully
2026-03-03 01:22:11 | app.worker | INFO | [86a6aa74-b6a4-4a5d-81c5-379942b43532] ✓ Retry scheduled: attempt 1, next at 2026-03-02T19:54:11.409698+00:00
2026-03-03 01:22:16 | app.database.job_claimer | INFO | Claimed job 1149f22d-df63-4859-b98c-d2b896102534
2026-03-03 01:22:16 | app.worker | INFO | [1149f22d-df63-4859-b98c-d2b896102534] Claimed job (attempt 1/4)
2026-03-03 01:22:16 | app.worker | INFO | [1149f22d-df63-4859-b98c-d2b896102534] Downloading file 1jvgQjFryTzuzHmbX8NfxaXtplEcKRQLQ
2026-03-03 01:22:16 | app.services.drive_service | INFO | Downloading file 1jvgQjFryTzuzHmbX8NfxaXtplEcKRQLQ (Attempt 1/3)
2026-03-03 01:22:17 | app.services.drive_service | INFO | Downloaded 14907 bytes successfully
2026-03-03 01:22:17 | app.worker | INFO | [1149f22d-df63-4859-b98c-d2b896102534] ✓ Retry scheduled: attempt 1, next at 2026-03-02T19:54:17.481889+00:00
2026-03-03 01:22:22 | app.database.job_claimer | INFO | Claimed job dade5d51-7a9c-4595-a7f0-3748398d6dc3
2026-03-03 01:22:22 | app.worker | INFO | [dade5d51-7a9c-4595-a7f0-3748398d6dc3] Claimed job (attempt 1/4)
2026-03-03 01:22:22 | app.worker | INFO | [dade5d51-7a9c-4595-a7f0-3748398d6dc3] Downloading file 1NGkI-goVS_CBf28ODtmWVt_cQ-FE8vmj
2026-03-03 01:22:22 | app.services.drive_service | INFO | Downloading file 1NGkI-goVS_CBf28ODtmWVt_cQ-FE8vmj (Attempt 1/3)
2026-03-03 01:22:23 | app.services.drive_service | INFO | Downloaded 15315 bytes successfully
2026-03-03 01:22:23 | app.worker | INFO | [dade5d51-7a9c-4595-a7f0-3748398d6dc3] ✓ Retry scheduled: attempt 1, next at 2026-03-02T19:54:23.438067+00:00
2026-03-03 01:23:07 | app.main | INFO | FastAPI app stopped
